"MOVIE_ID","NAME","ALIAS","ACTORS","COVER","DIRECTORS","DOUBAN_SCORE","DOUBAN_VOTES","GENRES","IMDB_ID","LANGUAGES","MINS","OFFICIAL_SITE","REGIONS","RELEASE_DATE","SLUG","STORYLINE","TAGS","YEAR","ACTOR_IDS","DIRECTOR_IDS"
"1301902","四千金的情人","美好年代","佩内洛普·克鲁兹/阿里亚德娜·希尔/费尔南多·费尔南·戈麦斯","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p753841335.jpg","费尔南多·特鲁埃瓦","6.9","2956","剧情/喜剧/爱情","tt0103791","西班牙语","109","","西班牙 / 葡萄牙 / 法国","1992-12-04","bURAuyFJf","1931年，西班牙的君主制被共和政制替代。马德里军队的逃兵费尔南多（乔格•桑兹Jorge Sanz 饰）在逃难中被两名护卫兵盘问。其中，老兵决定放行，但小兵觉得不合军令。两人开始争执，从中费尔南多得知二者为翁婿。后来，女婿错手将岳父打死，后悔不已饮弹自尽。目睹此情此景，受了惊吓的费尔南多仓皇逃走。他借宿时邂逅了流浪艺术家曼诺罗（费尔南多•费尔南•戈麦斯 Fernando Fernán Gómez 饰）。临行前，曼诺罗决定送他一程，顺便在车站接自己的女儿。当费尔南多看到他四个美艳动人的女儿之后，决定找借口留下。他先后跟这四个女人发生了情感纠葛，由此引出了一场令人忍俊不禁的闹剧……","西班牙/爱情/西班牙电影/奥斯卡最佳外语片/PenelopeCruz/1992/情色/喜剧","1992","佩内洛普·克鲁兹:1005774|阿里亚德娜·希尔:1004938|Miriam Díaz Aroca:|Gabino Diego:|费尔南多·费尔南·戈麦斯:1054370","费尔南多·特鲁埃瓦:1016773"
"1301932","的士判官","计程车屠夫(台)","黄秋生/吴孟达/朱茵/于荣光/胡枫","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2240484274.jpg","邱礼涛","7.2","3278","动作","tt0106714","粤语","89","","中国香港","1993-10-14","FnNuM2rEf","香港1990年代初，的士司机拒载客人、漫天要价的情况普遍。","香港/黄秋生/邱礼涛/犯罪/香港电影/暴力/1993/朱茵","1993","黄秋生:1050076|吴孟达:1016771|朱茵:1041734|于荣光:1274556|胡枫:","邱礼涛:1274313"
"1301946","大醉侠","醉侠","郑佩佩/岳华/杨志卿/陈鸿烈/韩英杰/沈涝/林健全/谷峰/李允中","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2203949798.jpg","胡金铨","7.5","5702","动作/武侠/古装","tt0059079","汉语普通话","95","","中国香港","1966-04-07","aEBIBAIJf","江湖败类“索命五虎”作恶多端，杀人如麻。其老大被两江总督张大人俘获，不日问斩。其余四虎铤而走险，劫走张大人之子张步青以作要挟。张步青之妹张熙燕（郑佩佩 饰）武艺高强，人送绰号“金燕子”。为救兄长，张熙燕独闯虎穴，然恶徒狡猾非常，金燕子救兄不成，还险些丢掉性命。关键时刻，幸得隐于江湖的侠客范大悲（岳华 饰）出手搭救。","胡金铨/香港/邵氏/武侠/郑佩佩/香港电影/1966/动作","1966","郑佩佩:1037023|岳华:1012788|杨志卿:1068607|陈鸿烈:1275036|韩英杰:1274444|沈涝:|林健全:|谷峰:1054239|李允中:1121589","胡金铨:1048426"
"1302017","明日之歌","让条路给“明天”","维克托·摩尔/比尤拉·邦蒂/费伊·贝恩特/托马斯·米切尔","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2513981752.jpg","莱奥·麦卡雷","8.4","1143","剧情","tt0029192","英语","91","","美国","1937-05-09","jFRAeaMmb","在一次家庭聚会上，Cooper一家发现其父母的房子被取消赎回权。因此，母亲暂时在儿子George家居住，父亲则搬去与女儿Cora同住。父母的到来给儿女们原本规律的生活带来了不便，老人们最终的归宿又是哪里?","美国/1930s/LeoMcCarey/美国电影/黑白/1937/经典/CC","1937","维克托·摩尔:1132771|比尤拉·邦蒂:1048283|费伊·贝恩特:1036951|托马斯·米切尔:1124117","莱奥·麦卡雷:1027985"
"1302050","广岛之恋 - 电影","广岛吾爱 / 二十四時間の情事","埃玛妞·丽娃/冈田英次/贝尔纳·弗雷松/斯特拉·达萨斯/皮埃尔·巴尔博","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p539335084.jpg","阿伦·雷乃","0.0","25300.0","剧情/爱情/战争","tt0052893","法语 / 日语 / 英语","90.0","","法国 / 日本","1959-05-08","6uiVZv6If","1957年，法国女演员（埃曼纽尔•莉娃）来到日本广岛拍摄一部宣传和平的电影时，邂逅当地的建筑工程师（冈田英次），两人在短暂时间内忘记各自的有夫之妇、有妇之夫身份，产生忘我恋情。","法国/杜拉斯/阿伦·雷奈/新浪潮/法国电影/广岛之恋/爱情/日本","1959.0","",""
"1302082","乱云","","司叶子/加山雄三/森光子/滨美枝/草笛光子/加东大介/土屋嘉男/藤木悠/中丸忠雄/中村伸郎/村上冬树","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2518813932.jpg","成濑巳喜男","8.5","3111","剧情","tt0061971","日语 / 英语","108","","日本","1967-11-18","Amri7Am7e","由美子（司叶子 饰）正在憧憬着美好的未来，此时她已怀有身孕，接下来也将和供职于通商产业省的丈夫江田宏（土屋嘉男 饰）调赴美国大使馆工作。但一场突如其来的灾难摧毁了这一切，江田不慎死于车祸，法庭判定事故由不可抗拒力造成，免予追究责任。由美子对肇事者三岛史郎（加山雄三 饰）分外憎恨，她拒绝了三岛的参拜和赔偿请求，忍痛拿掉孩子，回到家乡青森在姐姐的旅馆里工作谋生。","成濑巳喜男/日本/日本电影/爱情/1967/1960s/司叶子/加山雄三","1967","司叶子:1025579|加山雄三:1110897|森光子:1048796|滨美枝:1041542|草笛光子:1031254|加东大介:1008093|土屋嘉男:1048479|藤木悠:1090002|中丸忠雄:1326116|中村伸郎:1051581|村上冬树:1017175","成濑巳喜男:1025418"
"1302100","尼罗河上的惨案 - 电影","尼罗河上谋杀案 / 尼罗河谋杀案","彼得·乌斯蒂诺夫/简·伯金/洛伊丝·奇利斯/贝蒂·戴维斯/米亚·法罗/乔·芬奇/奥丽维娅·赫西/I·S·乔哈尔/乔治·肯尼迪/安吉拉·兰斯伯瑞/西蒙·麦考金戴尔/大卫·尼文/玛吉·史密斯/杰克·瓦尔登/哈里·安德鲁斯","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2366278130.jpg","约翰·吉勒明","0.0","56516.0","剧情/悬疑/犯罪","tt0077413","英语 / 法语 / 德语","140.0","","英国","","MuijFZZnb","年轻漂亮的林内特（洛伊丝·奇利斯 Lois Chiles 饰）继承了父亲的巨额财产，这让林内特的朋友杰奎琳（米亚·法罗 Mia Farrow 饰）心生嫉妒，但更让奎杰琳无法接受的是，自己的男友道尔（西蒙·麦克金代尔 Simon MacCorkindale 饰）居然抛弃了自己，投入了这个富婆的怀抱。闪婚的林内特和道尔决定去埃及度蜜月，得知这一消息，一群人像闻到了腥味儿的猫咪一样悄悄聚集到了他们身边。","悬疑/英国/推理/侦探/阿加莎/经典/犯罪/英国电影","1978.0","",""
"1302119","工作","年轻人的烦恼 / 谋职记","图利奥·凯齐赫","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2560459933.jpg","埃曼诺·奥尔米","8.4","1738","剧情/喜剧","tt0055320","意大利语","93","","意大利","1962-10-15","MeEnjjFJf","导演奥米建立风格和信誉的早期写实作品，叙述了一个15岁乡下男孩到米兰的大公司谋职的经过。男孩多米尼克在求职过程中结识了一个女孩，她也在等待被录用，在经历了各种考验后，两人最终如愿进入了这家公司。","意大利/意大利电影/埃曼诺·奥尔米/新写实主义/1960s/1961/黑白/Ermanno_Olmi","1961","Loredana Detto:1320737|Sandro Panseri:|Mara Revel:|图利奥·凯齐赫:1052603","埃曼诺·奥尔米:1025417"
"1302165","加油站袭击事件","加油站被袭事件 / 加油站突袭事件 / 加油站生存指南 / 加油、反斗、四条友 / 火上加油","李成宰/刘智泰/金秀路/朴英奎/刘五性/姜声振","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1837011657.jpg","金相辰","7.6","10019","喜剧","tt0262246","韩语","111","","韩国","1999-10-02","372NeEZva","夜色中，前棒球手（李成宰 饰）、纯情流氓（刘五性 饰）、前主唱（姜成珍 饰）、绘画爱好者（刘智泰 饰）四名好友出于好玩冲入一家加油站行劫，岂料老板颇有被劫经验，一早令家人将钱款取走，四人收获甚微，遂决定取代老板经营权，乔装加油站服务生坐地收钱。","韩国/黑色幽默/喜剧/韩国电影/荒诞/1999/李成宰/黑色","1999","李成宰:1050937|刘智泰:1167498|金秀路:1045773|朴英奎:1317013|刘五性:1051029|姜声振:1015331","金相辰:1023468"
"1302181","热带鱼","","林嘉宏/文英/林正盛/连碧东/席敬伦/黄美文/陈金财/郎祖筠/阿匹婆/陈慕义/林照雄/赵正平","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1148607609.jpg","陈玉勋","8.5","4988","剧情/喜剧","tt0117970","汉语普通话 / 闽南语","109","","中国台湾","1995-08-01","ri7IBQAea","在台北市即将进入联考的紧张又炎热的夏天里，刘志强整天幻想着带暗恋的女孩去绿岛上坐潜水艇游海底，做着“热带鱼”的美梦。在又一次令父母失望的模考成绩下，他偶然在电视上看见一起绑架案，试图只身解救小孩没想到自己反被抓了去。绑匪阿庆（林正盛 饰）是自乡下来台北混世的打工仔，勒索失败后他把两个小孩带回了家。阿庆全家人生活困顿却其乐融融，一面悉心安顿两个小孩的生活另一面想办法如何获得高额的绑票。阿庆甚至找来辍学妹妹阿娟闲置的书本让刘志强继续复习。最终，警察还是找到了被阿庆带到海上逃避追捕的刘志强，可刘志强却否认阿庆是绑匪……","台湾/台湾电影/陈玉勋/喜剧/1995/梦想/热带鱼/生活","1995","林嘉宏:1400551|文英:1300694|林正盛:1275077|连碧东:|席敬伦:|黄美文:|陈金财:|郎祖筠:1320970|阿匹婆:1337755|陈慕义:1331895|林照雄:|赵正平:1314572","陈玉勋:1280588"
"1302193","改编剧本 - 电影","兰花贼 / 何必偏偏玩谢我 / 改写情缘 / 兰花窃贼","尼古拉斯·凯奇/蒂尔达·斯文顿/梅丽尔·斯特里普/克里斯·库珀/玛吉·吉伦哈尔/约翰·马尔科维奇","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p761691591.jpg","斯派克·琼斯","0.0","18550.0","剧情/喜剧/犯罪","tt0268126","英语 / 拉丁语","114.0","","美国","2002-12-06","uMeUZZnFf","女记者苏珊（梅丽尔•斯特里普 Meryl Streep  饰）采访了一个因酷爱兰花，经常偷采兰花而满身官司的“采花贼”，并将此人的故事加工成了传记小说《兰花窃贼》。不久，好莱坞某电影公司将这本书的改编权买了下来，并请来了颇负盛名的改编人查理（尼古拉斯•凯奇 Nicolas Cage 饰）来将它改编成电影剧本。","美国/尼古拉斯·凯奇/剧情/NicolasCage/MerylStreep/美国电影/2002/CharlieKaufman","2002.0","",""
"1302294","威尼斯疑魂","血光鬼影夺命刀 / 小妖女 / 现在别看 / 现在不要看","朱莉·克里斯蒂/唐纳德·萨瑟兰/希拉丽·梅森/克莱利娅·马塔尼亚/马西姆·塞拉托","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2325835444.jpg","尼古拉斯·罗伊格","7.1","2335","剧情/悬疑/恐怖","tt0069995","英语 / 意大利语","110","","英国 / 意大利","1973-12-09","3NuyFBmVf","建筑师John Baxter（唐纳德·萨瑟兰 Donald Sutherland 饰）与其妻子Laura（朱莉·克里斯蒂 Julie Christie 饰）育有一男一女。有一天，女儿莫名其妙地溺水身亡。Laura沉浸在悲痛中。John因为工作原因，带着Laura来到威尼斯，进行一个教堂的修缮工作。在那里，Laura认识了两个老妇人，里面有一个盲人，据说能通灵，能看见Baxter夫妇的女儿。Laura晕了过去，醒来之后却摆脱了女儿死亡的阴影。通灵的老妇人告诉Laura，如果John继续留在威尼斯的话，会有危险。Laura劝John赶紧离开，John却不相信所谓通灵，继续留在威尼斯进行工作。果不其然，John在工作中发生了意外，而他们在英国读书的儿子病倒了。Laura急忙搭飞机回国，而John却在威尼斯发现Laura跟那两个老妇人在一起。发生在威尼斯的这个故事变得越来越扑朔迷离......本片在Time Out 2011“史上最佳100部英国电影”中排名第一。","英国/惊悚/意大利/恐怖/悬疑/1973/1970s/英国电影","1973","朱莉·克里斯蒂:1000086|唐纳德·萨瑟兰:1010556|希拉丽·梅森:1122628|克莱利娅·马塔尼亚:1117696|马西姆·塞拉托:1140231","尼古拉斯·罗伊格:1022839"
"1302401","魔屋","杀人不分左右","大卫·赫斯","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1733405089.jpg","韦斯·克雷文","5.7","3224","惊悚/恐怖","tt0068833","英语","84","http://www.mgm.com/title_title.do?title_star=LASTHOUS","美国","1972-08-30","qMmVBm7ua","为了庆祝自己17岁的生日，少女玛丽（Sandra Peabody 饰）和好友费莉丝（Lucy Grantham 饰）相约观看一个演唱会。二人准备搞点儿大麻寻求刺激，因此遇上青年朱尼尔（Marc Sheffler 饰），并随之返回他所在的公寓。","美国/禁片/暴力/cult/血腥/恐怖/1972/美国电影","1972","Sandra Peabody:1078081|Lucy Grantham:1098976|大卫·赫斯:1050098|Fred J. Lincoln:1013823|Jeramie Rain:1143156|Marc Sheffler:","韦斯·克雷文:1025221"
"1302481","夺命凶灵","扫描者大决斗 / 扫描者","詹妮弗·欧内尔/帕特里克·麦高汉/劳伦斯·戴恩/迈克尔·艾恩塞德","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2187564760.jpg","大卫·柯南伯格","7.1","1327","科幻/恐怖","tt0081455","英语","103","","加拿大","1981-01-14","irMmzzVnb","卡梅伦（斯蒂芬·莱克 Stephen Lack 饰）没有住所，没有工作，整日在街头闲逛的他内心充满了抑郁和怒火，没有人知道，他所拥有的能够肆意操纵他人的可怕超能力。一天，在超市里游荡的卡梅伦无意之中听到了两个女人对他的嘲笑，盛怒之下，他出手了。这一事件将卡梅伦带到了名为保罗（帕特里克·麦高汉 Patrick McGoohan 饰）的医生面前，就此改变了卡梅伦的人生。","加拿大/科幻/大卫·柯南伯格/DavidCronenberg/惊悚/恐怖/Cult/1981","1981","詹妮弗·欧内尔:1031996|Stephen Lack:|帕特里克·麦高汉:1031990|劳伦斯·戴恩:1002876|迈克尔·艾恩塞德:1007000","大卫·柯南伯格:1054396"
"1302522","荒野大镖客","为了几块钱","克林特·伊斯特伍德/吉安·马里亚·沃隆特/沃尔夫冈·路卡西/玛丽安妮·柯奇/西戈德·拉普/约瑟夫·埃格/何塞·卡尔沃/玛加丽塔·洛扎诺/丹尼尔·马汀/贝尼托·斯特凡内利/马里奥·布雷加/布鲁诺·卡罗泰努托/阿尔多·桑布雷利","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2178157710.jpg","赛尔乔·莱昂内","8.4","30114","动作/西部","tt0058461","意大利语 / 西班牙语 / 英语","99","","意大利 / 西班牙 / 西德","1964-09-12","IZBAeEJJf","墨西哥边境小镇来了一位大镖客（克林特·伊斯特伍德 Clint Eastwood 饰），他得知镇上势不两立的两大帮派罗霍兄弟和镇长巴克斯特相厮杀已久，便决定与两派斡旋，除去镇上恶势力，恢复小镇的平静。他目击罗霍兄弟劫杀了一队士兵并私占黄金，于是利用两具士兵尸体吸引巴克斯特来寻找罗霍兄弟的罪证。同时，他又将消息透露给罗霍兄弟，导致双方展开了一场激烈枪战。乔在两派激战时找到了黄金，并发现被罗霍兄弟囚禁的女人玛利索，他将玛利索交给巴克斯特，换回了在激战中被捕获的儿子安东尼奥。但后来他得知玛利索是被罗霍家的雷蒙抢占，于是设法救出了她，帮助她与丈夫孩子一起逃出镇子。深爱着玛利索的雷蒙发现心爱的女人被放走，便认定是巴克斯特一家所为，于是展开了疯狂的报复。究竟两大帮派谁胜谁负，作为中间人的大镖客能否实现恢复小镇和平的计划？","西部片/克林特·伊斯特伍德/西部/镖客三部曲/意大利/美国/ClintEastwood/1964","1964","克林特·伊斯特伍德:1054436|吉安·马里亚·沃隆特:1000353|沃尔夫冈·路卡西:1126154|玛丽安妮·柯奇:1023074|西戈德·拉普:1145059|约瑟夫·埃格:1089965|何塞·卡尔沃:1073110|玛加丽塔·洛扎诺:1124520|丹尼尔·马汀:1048492|贝尼托·斯特凡内利:1150306|马里奥·布雷加:1079012|布鲁诺·卡罗泰努托:1078338|阿尔多·桑布雷利:1032635","赛尔乔·莱昂内:1013894"
"1302642","花火","","北野武/岸本加世子/大杉涟/寺岛进/津田宽治","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p513347103.jpg","北野武","8.6","55062","剧情/爱情/犯罪","tt0119250","日语","103","","日本","1997-09-03","R2byrM2Vf","西佳敬（北野武饰）是一名警察，几年前女儿不幸死去，现在妻子（岸本加世子饰）患白血病已到晚期。好意让他去探望妻子的搭档堀部（大杉涟饰），则在任务中严重受伤，导致下半身瘫痪，与轮椅为伴。后来西在一次逮捕行动中处理失当，又导致后辈田中（芦川诚饰）丧生。引咎辞职的他，想着供养田中的寡妻（大家由佑子饰），接近并安慰老友堀部，黑社会紧追着他索讨利息，这一切都令西感到不堪重负。他决定铤而走险，做件冒险的事情，将一切做个了结。最后，西陪妻子做一次没有归途的旅行。","北野武/日本/日本电影/暴力/文艺/花火/爱情/1997","1997","北野武:1054423|岸本加世子:1015070|大杉涟:1134227|寺岛进:1041631|津田宽治:1054163","北野武:1054423"
"1302737","鬼马智多星","夜来香","岑建勋/曾志伟/林子祥/麦嘉/泰迪·罗宾/姚炜/曹达华","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p885431412.jpg","徐克","6.8","2581","喜剧","tt0082485","粤语","94","","中国香港","1981-07-23","E3ribEfyb","30年代的香港，社局动荡，黑帮林立。香港大亨胡老头这日找到私家侦探哎吆（林子祥 饰），要求其调查胡太太，因为他觉得胡太太这些天表现奇怪。哎吆调查后发现，原来是坏蛋神父卡邦派（麦嘉 饰）人勾搭上了胡太，意欲偷取胡老头价值连城的股票。他们这一计划遭哎吆撞破后，四处追杀哎吆。","徐克/香港/喜剧/香港电影/林子祥/泰迪罗宾/麦嘉/1981","1981","岑建勋:1274474|曾志伟:1002862|林子祥:1029253|麦嘉:1274986|泰迪·罗宾:1274243|姚炜:|曹达华:1070438","徐克:1007152"
"1302912","儿子的大玩偶","","陈博正/杨丽音/崔福生/卓胜利/江霞/颜正国","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2260000481.jpg","侯孝贤/万仁/曾壮祥","8.1","4160","剧情","tt0085503","闽南语 / 汉语普通话","105","","中国台湾","1983-09-02","u6AYBInzb","《儿子的大玩偶》：乡镇失业青年坤树（陈博正饰）为了养家糊口，替电影院做“三明治广告人”。他化装成小丑身前身后挂着厚厚的广告牌，但却得不到家人及亲友的认同，总为此事争吵不休。当坤树去掉化装的油彩时，小儿子竟不认识父亲了，被吓得哭闹起来……","侯孝贤/台湾/台湾电影/吴念真/1983/侯孝賢/万仁/曾壮祥","1983","陈博正:1316066|杨丽音:1318089|崔福生:1079239|卓胜利:1369004|江霞:1379425|颜正国:1315771","侯孝贤:1093843|万仁:1287664|曾壮祥:1333645"
"1303026","给我一个爸 - 电影","游子 / 柯里亚","兹旦内克·斯维拉克/安德列·查利蒙/利布谢·沙弗兰科娃/翁德雷·维特希/史黛拉·查娜克娃/拉吉斯拉夫·斯莫利亚克/伊琳娜·别兹鲁科夫/西尔维娅·苏瓦栁娃/莉利亚·马尔金/卡雷尔·黑勒曼克/佩特拉·斯贝尔克瓦/妮拉·布德芙/雷尼·普瑞比勒/米罗斯拉夫·塔博尔斯基/丝拉芙卡·布迪诺娃","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2399528486.jpg","扬·斯维拉克","0.0","4591.0","剧情/喜剧/音乐","tt0116790","斯洛伐克语 / 捷克语 / 俄语","105.0","","捷克 / 英国 / 法国","1996-05-15","A2bEnbMYf","1988年的布拉格，大提琴手路卡（Zdenek Sverák 饰）丢掉了乐团的工作多时，只能靠为殡仪馆伴奏和修补墓碑为生。这位大龄单身汉在女人面前颇有魅力，他也乐此不疲，但困窘的生活让他不得不违背初衷，与一位苏联女子假结婚以获得报偿。婚后几日，苏联女子转道投奔西德，将五岁幼子科里亚（Andrei Chalimon 饰）丢给路卡抚养，路卡有一搭没一搭的用对方听不懂的捷克话向科里亚抱怨苏联人的霸道，同时还要应付警察对假结婚的追查以及敌视苏联人的母亲。路卡拜托多位女友照顾科里亚，这对父子也慢慢产生了对彼此的依赖，不久苏联政府要接回孩子，路卡趁着八十年代末混乱的形势，带着科里亚离家出走……","捷克/成长/奥斯卡最佳外语片/1996/剧情/温情/儿童/亲情","1996.0","",""
"1303037","喜宴 - 电影","","赵文瑄/郎雄/归亚蕾/金素梅/米切尔·利希藤斯坦","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173713676.jpg","李安","0.0","194496.0","剧情/喜剧/爱情/同性/家庭","tt0107156","汉语普通话 / 英语","108.0","","台湾 / 美国","","izbMuUvUf","伟同（赵文瑄）是事业有成的男同志，与男友赛门（Mitchell Lichtenstein）在美国过着幸福的同居日子，烦恼来自要用各种招数应对远在台北的父（郎雄）母（归亚蕾）的一次次逼婚。伟同被逼以“乖乖仔”形象修书一封声称会在美国结婚，没料父母想亲眼见证。无奈，他只得拉上来自上海的不得志的女艺术家葳葳（金素梅）“假婚”，想逃过一劫。","李安/台湾/同志/家庭/台湾电影/剧情/同性/喜宴","1993.0","",""
"1303071","朦胧的欲望","欲望的隐晦目的","费尔南多·雷伊/卡洛尔·布盖/安赫拉·莫利纳/朱利安·贝尔托","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1561050122.jpg","路易斯·布努埃尔","8.3","4990","剧情/喜剧/爱情","tt0075824","法语 / 西班牙语","102","","法国 / 西班牙","1977-08-17","ZBYBuM27e","法国绅士马德奥（费尔南多•雷依 Fernando Rey 饰）在西班牙乘车回国，在车厢里他遇到了一对母女、一个侏儒以及一个弟弟的朋友。火车发动前，一个女人（莫利纳•安赫拉 Molina Angela 饰）拎着行李匆匆赶来，马德奥向她泼了一桶冷水，这让众人颇为不解。回到车厢后，马德奥跟其他人讲述自己的遭遇：原来这女人是马德奥哥哥家的西班牙女仆孔奇塔（卡洛尔•布盖 Carole Bouquet 饰）。她的美貌深深吸引了马德奥。为了示爱，他资助孔齐塔母女摆脱经济困难，然后提出让她做自己的爱人。虽然，孔奇塔对他半推半就，但是始终没有答应他的性要求。这令他非常恼火，特别是当他发现这个自称处女的女人居然另有情人时，更是怒不可遏……","西班牙/法国/布努艾尔/路易斯·布努艾尔/LuisBuñuel/西班牙电影/1970s/1977","1977","费尔南多·雷伊:1050140|卡洛尔·布盖:1025305|安赫拉·莫利纳:1027990|朱利安·贝尔托:1064631","路易斯·布努埃尔:1032095"
"1303077","电车狂","没有季节的小墟","头师佳孝/菅井琴/伴淳三郎/田中邦卫/井川比佐志/芥川比吕志","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2346575643.jpg","黑泽明","8.1","2283","剧情","tt0065649","日语","140","","日本","1970-10-31","qirM2zrEf","这是一个市井的故事，发生在任何发展中国家高楼大厦的背面；这是普罗大众真实的社会，在主流媒体有意无意的忽略中。","黑泽明/日本/日本电影/1970/黑澤明/剧情/1970s/电车狂","1970","头师佳孝:1034029|菅井琴:1034236|伴淳三郎:1017245|田中邦卫:1040946|井川比佐志:1042429|芥川比吕志:1034251","黑泽明:1054529"
"1303078","对一个不容怀疑的公民的调查","调查可疑者 / 查案记","吉安·马里亚·沃隆特/弗洛琳达·布尔康/詹尼·圣图乔/奥拉齐奥·奥兰多/阿勒卡·柏热/维托里奥·度瑟/萨尔沃·兰多纳","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2374458080.jpg","埃里奥·贝多利","7.8","2114","剧情/犯罪","tt0065889","意大利语","112","","意大利","1970-02-09","MQAA2F3ra","一个道貌岸然、威风凛凛的警官因为嫉妒和侮辱而杀死了情妇，并若无其事地调查此案，后来因心虚毁灭证据。由于他人性尚未彻底泯灭，在强有力的证人面前承认了罪行。但所有同事和长官为了自身的利益而阻止他认罪，并“循循善诱”。在众人的启发和教育下，他终于承认了自己的“清白无辜”，证明了自己是“不受怀疑的公民”。","意大利/政治/犯罪/1970/剧情/欧洲/黑色幽默/人性","1970","吉安·马里亚·沃隆特:1000353|弗洛琳达·布尔康:1064694|詹尼·圣图乔:1143480|奥拉齐奥·奥兰多:1129125|Arturo Dominici:1086349|阿勒卡·柏热:1324227|维托里奥·度瑟:1081630|萨尔沃·兰多纳:1145222|Filippo De Gara:1086139","埃里奥·贝多利:1005316"
"1303084","昨日、今日、明日","","索菲娅·罗兰/马塞洛·马斯楚安尼/阿尔多·久弗瑞/阿戈斯蒂诺·萨尔维耶蒂/泰克拉·斯卡拉诺/卡洛·克罗科洛/阿尔芒多·特罗瓦偌力/蒂娜·皮卡","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1789582246.jpg","维托里奥·德西卡","7.9","1444","喜剧/爱情","tt0057171","意大利语","118","","意大利 / 法国","1963-12-19","mbMeMey7e","名导演维托里奥·德·西卡所导演的本片是一部群星喜剧戏，它可以分为三部。第一部讲述的是，一个在黑市里专门卖外国香烟的女人从未尝过铁窗的滋味，因为当时法律规定不逮捕怀孕的妇女和产后六个月的妇女。所以在产后，就催丈夫作爱，因此逃过了入狱的命运，不过最后因怀孕失败还是走进了监狱。第二部讲述一位富婆迷恋比她年轻的作家，二人一次开着高级轿车兜风，因二人气氛热烈而导致撞车，富婆顿觉索然无味，遂拦车扬长而去。第三部讲述一位高级妓女与一位神学院的学生相恋，妓女摆脱了恩客的纠缠，但经不住神学院学生的老父母恳求而不得不与学生分手。学生走后，其恩客仍被打入冷宫。本片分别以三个都市的风格为代表，充分地刻划出意大利人的气质，男女主角都有精湛的演出。","意大利/德·西卡/喜剧/意大利电影/索菲娅·罗兰/奥斯卡最佳外语片/1963/VittorioDeSica","1963","索菲娅·罗兰:1049559|马塞洛·马斯楚安尼:1027899|阿尔多·久弗瑞:1094842|阿戈斯蒂诺·萨尔维耶蒂:1148343|Lino Mattera:|泰克拉·斯卡拉诺:1144985|Silvia Monelli:|卡洛·克罗科洛:1074357|Pasquale Cennamo:|Tonino Cianci:|阿尔芒多·特罗瓦偌力:1054373|蒂娜·皮卡:1136411|Gianni Ridolfi:|Gennaro Di Gregorio:","维托里奥·德西卡:1010707"
"1303186","意大利式离婚","","马塞洛·马斯楚安尼/达尼埃拉·罗卡/斯特法尼娅·桑德雷利","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2197945536.jpg","皮亚托·杰米","8.4","3418","喜剧","tt0055913","意大利语","105","","意大利","1961-12-20","AQQuMuqEf","故事发生在风景如画的西西里岛，贵族塞法罗男爵（马塞洛·马斯楚安尼 Marcello Mastroianni 饰）是一位没落的贵族，和妻子纱利雅（Margherita Girelli 饰）之间沉闷的婚姻让他感到十分的厌倦，再加上其美艳不可方物的表妹安吉拉（斯蒂芬尼娅·桑德雷莉 Stefania Sandrelli 饰）的不断勾引，塞法罗决心要甩掉纱利雅。可是，离婚在当时的意大利系违法行为，因此，想要从婚姻里脱身，塞法罗男爵只得另觅他径。","意大利/喜剧/意大利电影/黑白/1961/1960s/Marcello_Mastroianni/黑色幽默","1961","马塞洛·马斯楚安尼:1027899|达尼埃拉·罗卡:1138124|斯特法尼娅·桑德雷利:1019156","皮亚托·杰米:1050398"
